Datetime,Motor current(mA),Motor Voltage(10mV),Motor electrodynamic force,Door opening time(.1s),Door closing time(.1s),Close command,Open command,DCSR,DCSL,DLSR,DLSL,Door Opened,Door Locked,Door is opening,Door is closing,Door leaf position
2023-7-5-0-8-21-250,1969,4000,54,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-8-21-270,1981,4000,35,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-8-21-290,1996,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-8-21-310,2005,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-8-21-330,1999,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-8-21-350,1999,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-8-21-370,2005,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-8-21-390,2005,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-8-21-410,2005,3900,0,23,35,1,0,1,1,1,1,0,0,0,1,0
2023-7-5-0-8-44-405,112,300,31,24,35,0,1,1,1,1,1,0,0,1,0,0
2023-7-5-0-8-44-425,215,500,33,24,35,0,1,1,1,1,1,0,0,1,0,0
2023-7-5-0-8-44-445,335,800,37,24,35,0,1,1,1,1,1,0,0,1,0,0
2023-7-5-0-8-44-465,467,1100,47,24,35,0,1,1,1,1,1,0,0,1,0,0
2023-7-5-0-8-44-485,608,1400,54,24,35,0,1,1,1,1,1,0,0,1,0,1
2023-7-5-0-8-44-505,747,1800,77,24,35,0,1,1,1,1,1,0,0,1,0,1
2023-7-5-0-8-44-525,835,2100,114,24,35,0,1,1,1,1,1,0,0,1,0,1
2023-7-5-0-8-44-545,882,2400,168,24,35,0,1,1,1,1,1,0,0,1,0,2
2023-7-5-0-8-44-565,885,2700,248,24,35,0,1,1,1,1,1,0,0,1,0,2
2023-7-5-0-8-44-585,606,3000,470,24,35,0,1,1,1,1,1,0,0,1,0,3
2023-7-5-0-8-44-605,423,2800,526,24,35,0,1,1,1,1,1,0,0,1,0,5
2023-7-5-0-8-44-625,547,2900,490,24,35,0,1,1,1,0,0,0,0,1,0,7
2023-7-5-0-8-44-645,753,3500,542,24,35,0,1,1,1,0,0,0,0,1,0,9
2023-7-5-0-8-44-665,876,4100,634,24,35,0,1,1,1,0,0,0,0,1,0,11
2023-7-5-0-8-44-685,1126,4800,684,24,35,0,1,1,1,0,0,0,0,1,0,14
2023-7-5-0-8-44-705,1379,5700,775,24,35,0,1,1,1,0,0,0,0,1,0,17
2023-7-5-0-8-44-725,1555,6500,887,24,35,0,1,1,1,0,0,0,0,1,0,20
2023-7-5-0-8-44-745,1696,7200,998,24,35,0,1,1,1,0,0,0,0,1,0,23
2023-7-5-0-8-44-765,1781,7800,1129,24,35,0,1,0,0,0,0,0,0,1,0,27
2023-7-5-0-8-44-785,1770,8300,1268,24,35,0,1,0,0,0,0,0,0,1,0,32
2023-7-5-0-8-44-805,1699,8700,1406,24,35,0,1,0,0,0,0,0,0,1,0,37
2023-7-5-0-8-44-825,1570,8900,1536,24,35,0,1,0,0,0,0,0,0,1,0,43
2023-7-5-0-8-44-845,1417,9100,1652,24,35,0,1,0,0,0,0,0,0,1,0,49
2023-7-5-0-8-44-865,1238,9100,1764,24,35,0,1,0,0,0,0,0,0,1,0,56
2023-7-5-0-8-44-885,1079,9100,1850,24,35,0,1,0,0,0,0,0,0,1,0,63
2023-7-5-0-8-44-905,941,9100,1912,24,35,0,1,0,0,0,0,0,0,1,0,71
2023-7-5-0-8-44-925,829,9100,1980,24,35,0,1,0,0,0,0,0,0,1,0,78
2023-7-5-0-8-44-945,697,9000,2039,24,35,0,1,0,0,0,0,0,0,1,0,87
2023-7-5-0-8-44-965,600,9000,2074,24,35,0,1,0,0,0,0,0,0,1,0,95
2023-7-5-0-8-44-985,544,9000,2102,24,35,0,1,0,0,0,0,0,0,1,0,104
2023-7-5-0-8-45-5,485,9000,2138,24,35,0,1,0,0,0,0,0,0,1,0,112
2023-7-5-0-8-45-25,420,8900,2168,24,35,0,1,0,0,0,0,0,0,1,0,121
2023-7-5-0-8-45-45,388,8900,2165,24,35,0,1,0,0,0,0,0,0,1,0,130
2023-7-5-0-8-45-65,388,8900,2173,24,35,0,1,0,0,0,0,0,0,1,0,139
2023-7-5-0-8-45-85,367,8900,2194,24,35,0,1,0,0,0,0,0,0,1,0,148
2023-7-5-0-8-45-105,347,8900,2203,24,35,0,1,0,0,0,0,0,0,1,0,157
2023-7-5-0-8-45-125,338,8900,2209,24,35,0,1,0,0,0,0,0,0,1,0,166
2023-7-5-0-8-45-145,341,8900,2203,24,35,0,1,0,0,0,0,0,0,1,0,176
2023-7-5-0-8-45-165,362,9000,2212,24,35,0,1,0,0,0,0,0,0,1,0,185
2023-7-5-0-8-45-185,344,9000,2227,24,35,0,1,0,0,0,0,0,0,1,0,194
2023-7-5-0-8-45-205,323,9000,2232,24,35,0,1,0,0,0,0,0,0,1,0,203
2023-7-5-0-8-45-225,329,9000,2217,24,35,0,1,0,0,0,0,0,0,1,0,212
2023-7-5-0-8-45-245,338,9000,2229,24,35,0,1,0,0,0,0,0,0,1,0,222
2023-7-5-0-8-45-265,335,9000,2233,24,35,0,1,0,0,0,0,0,0,1,0,231
2023-7-5-0-8-45-285,329,9000,2233,24,35,0,1,0,0,0,0,0,0,1,0,240
2023-7-5-0-8-45-305,315,9000,2250,24,35,0,1,0,0,0,0,0,0,1,0,249
2023-7-5-0-8-45-325,291,9000,2251,24,35,0,1,0,0,0,0,0,0,1,0,259
2023-7-5-0-8-45-345,285,9000,2243,24,35,0,1,0,0,0,0,0,0,1,0,268
2023-7-5-0-8-45-365,291,9000,2247,24,35,0,1,0,0,0,0,0,0,1,0,277
2023-7-5-0-8-45-385,291,9000,2247,24,35,0,1,0,0,0,0,0,0,1,0,287
2023-7-5-0-8-45-405,300,9000,2244,24,35,0,1,0,0,0,0,0,0,1,0,296
2023-7-5-0-8-45-425,297,9000,2248,24,35,0,1,0,0,0,0,0,0,1,0,305
2023-7-5-0-8-45-445,288,9000,2255,24,35,0,1,0,0,0,0,0,0,1,0,319
2023-7-5-0-8-45-465,279,9000,2253,24,35,0,1,0,0,0,0,0,0,1,0,324
2023-7-5-0-8-45-485,282,9000,2243,24,35,0,1,0,0,0,0,0,0,1,0,333
2023-7-5-0-8-45-505,294,9000,2240,24,35,0,1,0,0,0,0,0,0,1,0,343
2023-7-5-0-8-45-525,303,9000,2248,24,35,0,1,0,0,0,0,0,0,1,0,352
2023-7-5-0-8-45-545,303,9000,2252,24,35,0,1,0,0,0,0,0,0,1,0,361
2023-7-5-0-8-45-565,294,9000,2252,24,35,0,1,0,0,0,0,0,0,1,0,371
2023-7-5-0-8-45-585,279,9000,2257,24,35,0,1,0,0,0,0,0,0,1,0,380
2023-7-5-0-8-45-605,276,9000,2253,24,35,0,1,0,0,0,0,0,0,1,0,389
2023-7-5-0-8-45-625,276,9000,2253,24,35,0,1,0,0,0,0,0,0,1,0,399
2023-7-5-0-8-45-645,279,9000,2249,24,35,0,1,0,0,0,0,0,0,1,0,408
2023-7-5-0-8-45-665,291,9000,2247,24,35,0,1,0,0,0,0,0,0,1,0,417
2023-7-5-0-8-45-685,300,9000,2244,24,35,0,1,0,0,0,0,0,0,1,0,427
2023-7-5-0-8-45-705,294,9000,2240,24,35,0,1,0,0,0,0,0,0,1,0,436
2023-7-5-0-8-45-725,282,9000,2243,24,35,0,1,0,0,0,0,0,0,1,0,445
2023-7-5-0-8-45-745,270,8900,2241,24,35,0,1,0,0,0,0,0,0,1,0,455
2023-7-5-0-8-45-765,262,8900,2232,24,35,0,1,0,0,0,0,0,0,1,0,464
2023-7-5-0-8-45-785,259,8900,2232,24,35,0,1,0,0,0,0,0,0,1,0,473
2023-7-5-0-8-45-805,247,8800,2222,24,35,0,1,0,0,0,0,0,0,1,0,483
2023-7-5-0-8-45-825,235,8800,2212,24,35,0,1,0,0,0,0,0,0,1,0,492
2023-7-5-0-8-45-845,220,8700,2209,24,35,0,1,0,0,0,0,0,0,1,0,501
2023-7-5-0-8-45-865,209,8600,2192,24,35,0,1,0,0,0,0,0,0,1,0,510
2023-7-5-0-8-45-885,197,8500,2178,24,35,0,1,0,0,0,0,0,0,1,0,519
2023-7-5-0-8-45-905,176,8400,2160,24,35,0,1,0,0,0,0,0,0,1,0,528
2023-7-5-0-8-45-925,162,8300,2129,24,35,0,1,0,0,0,0,0,0,1,0,537
2023-7-5-0-8-45-945,150,8200,2104,24,35,0,1,0,0,0,0,0,0,1,0,546
2023-7-5-0-8-45-965,121,8100,2092,24,35,0,1,0,0,0,0,0,0,1,0,555
2023-7-5-0-8-45-985,94,7900,2069,24,35,0,1,0,0,0,0,0,0,1,0,564
2023-7-5-0-8-46-5,71,7800,2050,24,35,0,1,0,0,0,0,0,0,1,0,572
2023-7-5-0-8-46-25,47,7600,2007,24,35,0,1,0,0,0,0,0,0,1,0,581
2023-7-5-0-8-46-45,47,6000,1813,24,35,0,1,0,0,0,0,0,0,1,0,589
2023-7-5-0-8-46-65,44,5300,1727,24,35,0,1,0,0,0,0,0,0,1,0,597
2023-7-5-0-8-46-85,53,4200,1596,24,35,0,1,0,0,0,0,0,0,1,0,604
2023-7-5-0-8-46-105,65,2800,1432,24,35,0,1,0,0,0,0,0,0,1,0,614
2023-7-5-0-8-46-125,65,2000,1288,24,35,0,1,0,0,0,0,0,0,1,0,617
2023-7-5-0-8-46-145,62,1600,1154,24,35,0,1,0,0,0,0,0,0,1,0,625
2023-7-5-0-8-46-165,53,1300,988,24,35,0,1,0,0,0,0,0,0,1,0,627
2023-7-5-0-8-46-185,44,1100,850,24,35,0,1,0,0,0,0,0,0,1,0,632
2023-7-5-0-8-46-205,35,1000,728,24,35,0,1,0,0,0,0,0,0,1,0,637
2023-7-5-0-8-46-225,24,1200,629,24,35,0,1,0,0,0,0,0,0,1,0,639
2023-7-5-0-8-46-245,12,1300,537,24,35,0,1,0,0,0,0,0,0,1,0,643
2023-7-5-0-8-46-265,141,1800,592,24,35,0,1,0,0,0,0,0,0,1,0,645
2023-7-5-0-8-46-285,309,2400,482,24,35,0,1,0,0,0,0,0,0,1,0,647
2023-7-5-0-8-46-305,476,2700,472,24,35,0,1,0,0,0,0,0,0,1,0,649
2023-7-5-0-8-46-325,623,2900,449,24,35,0,1,0,0,0,0,0,0,1,0,651
2023-7-5-0-8-46-345,694,3100,463,24,35,0,1,0,0,0,0,0,0,1,0,653
2023-7-5-0-8-46-365,608,3100,502,24,35,0,1,0,0,0,0,0,0,1,0,655
2023-7-5-0-8-46-385,497,2900,503,24,35,0,1,0,0,0,0,0,0,1,0,657
2023-7-5-0-8-46-405,397,2700,517,24,35,0,1,0,0,0,0,0,0,1,0,659
2023-7-5-0-8-46-425,288,2600,547,24,35,0,1,0,0,0,0,0,0,1,0,661
2023-7-5-0-8-46-445,203,2500,556,24,35,0,1,0,0,0,0,0,0,1,0,663
2023-7-5-0-8-46-465,147,2300,544,24,35,0,1,0,0,0,0,0,0,1,0,665
2023-7-5-0-8-46-485,112,2100,527,24,35,0,1,0,0,0,0,0,0,1,0,668
2023-7-5-0-8-46-505,85,2100,528,24,35,0,1,0,0,0,0,0,0,1,0,670
2023-7-5-0-8-46-525,50,2100,539,24,35,0,1,0,0,0,0,0,0,1,0,672
2023-7-5-0-8-46-545,26,1900,508,24,35,0,1,0,0,0,0,0,0,1,0,674
2023-7-5-0-8-46-565,12,1800,474,24,35,0,1,0,0,0,0,0,0,1,0,676
2023-7-5-0-8-46-585,6,1700,460,24,35,0,1,0,0,0,0,0,0,1,0,678
2023-7-5-0-8-46-605,0,1600,436,24,35,0,1,0,0,0,0,0,0,1,0,680
2023-7-5-0-8-46-625,0,1500,400,24,35,0,1,0,0,0,0,0,0,1,0,682
2023-7-5-0-8-46-645,0,1300,364,24,35,0,1,0,0,0,0,0,0,1,0,684
2023-7-5-0-8-46-665,0,1200,344,24,35,0,1,0,0,0,0,0,0,1,0,685
2023-7-5-0-8-46-685,6,1200,332,24,35,0,1,0,0,0,0,0,0,1,0,687
2023-7-5-0-8-46-705,29,1200,328,24,35,0,1,0,0,0,0,0,0,1,0,688
2023-7-5-0-8-46-725,50,1300,319,24,35,0,1,0,0,0,0,0,0,1,0,689
2023-7-5-0-8-46-745,71,1300,314,24,35,0,1,0,0,0,0,0,0,1,0,691
2023-7-5-0-8-46-765,88,1300,308,24,35,0,1,0,0,0,0,0,0,1,0,692
2023-7-5-0-8-46-785,135,1200,270,24,35,0,1,0,0,0,0,0,0,1,0,693
2023-7-5-0-8-46-805,317,1400,204,24,35,0,1,0,0,0,0,0,0,1,0,694
2023-7-5-0-8-46-825,608,1800,166,24,35,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-8-46-845,932,2300,130,24,35,0,1,0,0,0,0,0,0,1,0,696
2023-7-5-0-8-46-865,1249,2900,113,24,35,0,1,0,0,0,0,0,0,1,0,696
2023-7-5-0-8-46-885,1496,3500,119,24,35,0,1,0,0,0,0,0,0,1,0,697
2023-7-5-0-8-46-905,1696,3800,114,24,35,0,1,0,0,0,0,0,0,1,0,697
2023-7-5-0-8-46-925,1902,4200,93,24,35,0,1,0,0,0,0,0,0,1,0,698
2023-7-5-0-8-46-945,2061,4400,71,24,35,0,1,0,0,0,0,0,0,1,0,698
2023-7-5-0-8-46-965,2181,4600,55,24,35,0,1,0,0,0,0,0,0,1,0,698
2023-7-5-0-8-46-985,2263,4800,46,24,35,0,1,0,0,0,0,0,0,1,0,698
2023-7-5-0-8-47-5,2331,4900,40,24,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-8-47-25,2381,5000,34,24,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-8-47-45,2410,5000,27,24,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-8-47-65,2431,5000,33,24,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-8-47-85,2457,5100,0,24,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-8-47-105,2469,5100,0,24,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-8-47-125,2478,5100,0,24,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-8-47-145,2487,5100,0,24,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-8-47-165,2490,5100,0,24,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-8-47-185,2493,5100,0,24,35,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-8-47-205,2493,5100,0,24,35,0,1,0,0,0,0,1,0,1,0,699
2023-7-5-0-9-11-186,56,200,30,23,34,0,1,1,1,1,1,0,0,1,0,0
2023-7-5-0-9-11-206,150,400,34,23,34,0,1,1,1,1,1,0,0,1,0,0
2023-7-5-0-9-11-226,259,600,33,23,34,0,1,1,1,1,1,0,0,1,0,0
2023-7-5-0-9-11-246,382,900,44,23,34,0,1,1,1,1,1,0,0,1,0,0
2023-7-5-0-9-11-266,517,1200,46,23,34,0,1,1,1,1,1,0,0,1,0,1
2023-7-5-0-9-11-286,653,1600,67,23,34,0,1,1,1,1,1,0,0,1,0,1
2023-7-5-0-9-11-306,747,1900,103,23,34,0,1,1,1,1,1,0,0,1,0,1
2023-7-5-0-9-11-326,782,2200,159,23,34,0,1,1,1,1,1,0,0,1,0,2
2023-7-5-0-9-11-346,782,2400,227,23,34,0,1,1,1,1,1,0,0,1,0,2
2023-7-5-0-9-11-366,664,2600,352,23,34,0,1,1,1,1,1,0,0,1,0,3
2023-7-5-0-9-11-386,550,2700,437,23,34,0,1,1,1,0,0,0,0,1,0,5
2023-7-5-0-9-11-406,664,3000,440,23,34,0,1,1,1,0,0,0,0,1,0,7
2023-7-5-0-9-11-426,985,3600,437,23,34,0,1,1,1,0,0,0,0,1,0,9
2023-7-5-0-9-11-446,1285,4500,488,23,34,0,1,1,1,0,0,0,0,1,0,11
2023-7-5-0-9-11-466,1549,5300,565,23,34,0,1,1,1,0,0,0,0,1,0,13
2023-7-5-0-9-11-486,1755,6000,640,23,34,0,1,1,1,0,0,0,0,1,0,15
2023-7-5-0-9-11-506,1922,6700,749,23,34,0,1,1,1,0,0,0,0,1,0,18
2023-7-5-0-9-11-526,2063,7400,839,23,34,0,1,1,1,0,0,0,0,1,0,21
2023-7-5-0-9-11-546,2169,8100,980,23,34,0,1,1,1,0,0,0,0,1,0,25
2023-7-5-0-9-11-566,2296,8900,1117,23,34,0,1,0,0,0,0,0,0,1,0,29
2023-7-5-0-9-11-586,2299,9500,1269,23,34,0,1,0,0,0,0,0,0,1,0,34
2023-7-5-0-9-11-606,2216,9800,1410,23,34,0,1,0,0,0,0,0,0,1,0,40
2023-7-5-0-9-11-626,2128,10100,1512,23,34,0,1,0,0,0,0,0,0,1,0,46
2023-7-5-0-9-11-646,1975,10200,1624,23,34,0,1,0,0,0,0,0,0,1,0,52
2023-7-5-0-9-11-666,1781,10200,1755,23,34,0,1,0,0,0,0,0,0,1,0,59
2023-7-5-0-9-11-686,1646,10300,1842,23,34,0,1,0,0,0,0,0,0,1,0,67
2023-7-5-0-9-11-706,1526,10300,1922,23,34,0,1,0,0,0,0,0,0,1,0,74
2023-7-5-0-9-11-726,1402,10300,1991,23,34,0,1,0,0,0,0,0,0,1,0,83
2023-7-5-0-9-11-746,1320,10400,2036,23,34,0,1,0,0,0,0,0,0,1,0,91
2023-7-5-0-9-11-766,1205,10300,2093,23,34,0,1,0,0,0,0,0,0,1,0,100
2023-7-5-0-9-11-786,1064,10200,2127,23,34,0,1,0,0,0,0,0,0,1,0,108
2023-7-5-0-9-11-806,938,10000,2155,23,34,0,1,0,0,0,0,0,0,1,0,117
2023-7-5-0-9-11-826,808,9800,2182,23,34,0,1,0,0,0,0,0,0,1,0,126
2023-7-5-0-9-11-846,700,9600,2193,23,34,0,1,0,0,0,0,0,0,1,0,136
2023-7-5-0-9-11-866,614,9500,2198,23,34,0,1,0,0,0,0,0,0,1,0,145
2023-7-5-0-9-11-886,564,9400,2200,23,34,0,1,0,0,0,0,0,0,1,0,154
2023-7-5-0-9-11-906,529,9300,2204,23,34,0,1,0,0,0,0,0,0,1,0,163
2023-7-5-0-9-11-926,514,9300,2205,23,34,0,1,0,0,0,0,0,0,1,0,173
2023-7-5-0-9-11-946,506,9300,2201,23,34,0,1,0,0,0,0,0,0,1,0,182
2023-7-5-0-9-11-966,488,9300,2210,23,34,0,1,0,0,0,0,0,0,1,0,191
2023-7-5-0-9-11-986,473,9200,2204,23,34,0,1,0,0,0,0,0,0,1,0,201
2023-7-5-0-9-12-6,464,9200,2199,23,34,0,1,0,0,0,0,0,0,1,0,210
2023-7-5-0-9-12-26,482,9200,2190,23,34,0,1,0,0,0,0,0,0,1,0,219
2023-7-5-0-9-12-46,500,9200,2187,23,34,0,1,0,0,0,0,0,0,1,0,228
2023-7-5-0-9-12-66,520,9200,2186,23,34,0,1,0,0,0,0,0,0,1,0,238
2023-7-5-0-9-12-86,520,9300,2186,23,34,0,1,0,0,0,0,0,0,1,0,247
2023-7-5-0-9-12-106,520,9300,2186,23,34,0,1,0,0,0,0,0,0,1,0,256
2023-7-5-0-9-12-126,520,9300,2186,23,34,0,1,0,0,0,0,0,0,1,0,265
2023-7-5-0-9-12-146,511,9300,2193,23,34,0,1,0,0,0,0,0,0,1,0,274
2023-7-5-0-9-12-166,491,9200,2194,23,34,0,1,0,0,0,0,0,0,1,0,284
2023-7-5-0-9-12-186,470,9200,2200,23,34,0,1,0,0,0,0,0,0,1,0,293
2023-7-5-0-9-12-206,432,9100,2206,23,34,0,1,0,0,0,0,0,0,1,0,302
2023-7-5-0-9-12-226,435,9100,2188,23,34,0,1,0,0,0,0,0,0,1,0,311
2023-7-5-0-9-12-246,435,9100,2192,23,34,0,1,0,0,0,0,0,0,1,0,321
2023-7-5-0-9-12-266,423,9100,2194,23,34,0,1,0,0,0,0,0,0,1,0,330
2023-7-5-0-9-12-286,432,9100,2190,23,34,0,1,0,0,0,0,0,0,1,0,339
2023-7-5-0-9-12-306,423,9100,2190,23,34,0,1,0,0,0,0,0,0,1,0,348
2023-7-5-0-9-12-326,417,9000,2193,23,34,0,1,0,0,0,0,0,0,1,0,357
2023-7-5-0-9-12-346,417,9000,2189,23,34,0,1,0,0,0,0,0,0,1,0,367
2023-7-5-0-9-12-366,403,9100,2199,23,34,0,1,0,0,0,0,0,0,1,0,376
2023-7-5-0-9-12-386,391,9000,2190,23,34,0,1,0,0,0,0,0,0,1,0,385
2023-7-5-0-9-12-406,388,9000,2190,23,34,0,1,0,0,0,0,0,0,1,0,394
2023-7-5-0-9-12-426,373,9000,2199,23,34,0,1,0,0,0,0,0,0,1,0,404
2023-7-5-0-9-12-446,356,9000,2197,23,34,0,1,0,0,0,0,0,0,1,0,413
2023-7-5-0-9-12-466,338,8900,2198,23,34,0,1,0,0,0,0,0,0,1,0,422
2023-7-5-0-9-12-486,326,8900,2197,23,34,0,1,0,0,0,0,0,0,1,0,431
2023-7-5-0-9-12-506,303,8800,2198,23,34,0,1,0,0,0,0,0,0,1,0,441
2023-7-5-0-9-12-526,276,8800,2199,23,34,0,1,0,0,0,0,0,0,1,0,450
2023-7-5-0-9-12-546,259,8700,2185,23,34,0,1,0,0,0,0,0,0,1,0,459
2023-7-5-0-9-12-566,250,8700,2180,23,34,0,1,0,0,0,0,0,0,1,0,468
2023-7-5-0-9-12-586,247,8600,2168,23,34,0,1,0,0,0,0,0,0,1,0,477
2023-7-5-0-9-12-606,226,8600,2173,23,34,0,1,0,0,0,0,0,0,1,0,487
2023-7-5-0-9-12-626,200,8500,2166,23,34,0,1,0,0,0,0,0,0,1,0,496
2023-7-5-0-9-12-646,194,8400,2144,23,34,0,1,0,0,0,0,0,0,1,0,505
2023-7-5-0-9-12-666,185,8300,2135,23,34,0,1,0,0,0,0,0,0,1,0,514
2023-7-5-0-9-12-686,159,8300,2124,23,34,0,1,0,0,0,0,0,0,1,0,523
2023-7-5-0-9-12-706,144,8100,2094,23,34,0,1,0,0,0,0,0,0,1,0,532
2023-7-5-0-9-12-726,123,8000,2083,23,34,0,1,0,0,0,0,0,0,1,0,541
2023-7-5-0-9-12-746,106,7800,2038,23,34,0,1,0,0,0,0,0,0,1,0,549
2023-7-5-0-9-12-766,91,7700,2011,23,34,0,1,0,0,0,0,0,0,1,0,558
2023-7-5-0-9-12-786,79,7500,1961,23,34,0,1,0,0,0,0,0,0,1,0,566
2023-7-5-0-9-12-806,62,7400,1944,23,34,0,1,0,0,0,0,0,0,1,0,574
2023-7-5-0-9-12-826,44,7400,1949,23,34,0,1,0,0,0,0,0,0,1,0,583
2023-7-5-0-9-12-846,41,5900,1758,23,34,0,1,0,0,0,0,0,0,1,0,591
2023-7-5-0-9-12-866,38,5100,1667,23,34,0,1,0,0,0,0,0,0,1,0,598
2023-7-5-0-9-12-886,50,3800,1527,23,34,0,1,0,0,0,0,0,0,1,0,605
2023-7-5-0-9-12-906,65,2600,1414,23,34,0,1,0,0,0,0,0,0,1,0,611
2023-7-5-0-9-12-926,65,1900,1258,23,34,0,1,0,0,0,0,0,0,1,0,617
2023-7-5-0-9-12-946,62,1500,1120,23,34,0,1,0,0,0,0,0,0,1,0,622
2023-7-5-0-9-12-966,50,1200,948,23,34,0,1,0,0,0,0,0,0,1,0,627
2023-7-5-0-9-12-986,38,1100,798,23,34,0,1,0,0,0,0,0,0,1,0,631
2023-7-5-0-9-13-6,26,1100,653,23,34,0,1,0,0,0,0,0,0,1,0,634
2023-7-5-0-9-13-26,15,1200,553,23,34,0,1,0,0,0,0,0,0,1,0,637
2023-7-5-0-9-13-46,123,1700,594,23,34,0,1,0,0,0,0,0,0,1,0,639
2023-7-5-0-9-13-66,153,2000,448,23,34,0,1,0,0,0,0,0,0,1,0,641
2023-7-5-0-9-13-86,356,2500,477,23,34,0,1,0,0,0,0,0,0,1,0,643
2023-7-5-0-9-13-106,520,2700,454,23,34,0,1,0,0,0,0,0,0,1,0,645
2023-7-5-0-9-13-126,620,3000,458,23,34,0,1,0,0,0,0,0,0,1,0,647
2023-7-5-0-9-13-146,600,3000,473,23,34,0,1,0,0,0,0,0,0,1,0,649
2023-7-5-0-9-13-166,538,2900,488,23,34,0,1,0,0,0,0,0,0,1,0,651
2023-7-5-0-9-13-186,429,2800,510,23,34,0,1,0,0,0,0,0,0,1,0,653
2023-7-5-0-9-13-206,317,2600,525,23,34,0,1,0,0,0,0,0,0,1,0,655
2023-7-5-0-9-13-226,235,2400,530,23,34,0,1,0,0,0,0,0,0,1,0,658
2023-7-5-0-9-13-246,170,2300,541,23,34,0,1,0,0,0,0,0,0,1,0,660
2023-7-5-0-9-13-266,121,2200,535,23,34,0,1,0,0,0,0,0,0,1,0,662
2023-7-5-0-9-13-286,85,2100,519,23,34,0,1,0,0,0,0,0,0,1,0,664
2023-7-5-0-9-13-306,68,2000,500,23,34,0,1,0,0,0,0,0,0,1,0,666
2023-7-5-0-9-13-326,62,1900,476,23,34,0,1,0,0,0,0,0,0,1,0,669
2023-7-5-0-9-13-346,62,1800,464,23,34,0,1,0,0,0,0,0,0,1,0,671
2023-7-5-0-9-13-366,59,1800,456,23,34,0,1,0,0,0,0,0,0,1,0,672
2023-7-5-0-9-13-386,44,1800,457,23,34,0,1,0,0,0,0,0,0,1,0,674
2023-7-5-0-9-13-406,35,1700,437,23,34,0,1,0,0,0,0,0,0,1,0,676
2023-7-5-0-9-13-426,41,1600,425,23,34,0,1,0,0,0,0,0,0,1,0,678
2023-7-5-0-9-13-446,41,1600,413,23,34,0,1,0,0,0,0,0,0,1,0,680
2023-7-5-0-9-13-466,47,1500,394,23,34,0,1,0,0,0,0,0,0,1,0,682
2023-7-5-0-9-13-486,62,1500,380,23,34,0,1,0,0,0,0,0,0,1,0,683
2023-7-5-0-9-13-506,71,1500,373,23,34,0,1,0,0,0,0,0,0,1,0,685
2023-7-5-0-9-13-526,79,1500,369,23,34,0,1,0,0,0,0,0,0,1,0,686
2023-7-5-0-9-13-546,91,1500,359,23,34,0,1,0,0,0,0,0,0,1,0,688
2023-7-5-0-9-13-566,100,1500,356,23,34,0,1,0,0,0,0,0,0,1,0,689
2023-7-5-0-9-13-586,109,1500,346,23,34,0,1,0,0,0,0,0,0,1,0,691
2023-7-5-0-9-13-606,126,1500,335,23,34,0,1,0,0,0,0,0,0,1,0,692
2023-7-5-0-9-13-626,153,1400,312,23,34,0,1,0,0,0,0,0,0,1,0,694
2023-7-5-0-9-13-646,235,1500,274,23,34,0,1,0,0,0,0,0,0,1,0,695
2023-7-5-0-9-13-666,447,1700,213,23,34,0,1,0,0,0,0,0,0,1,0,696
2023-7-5-0-9-13-686,753,2200,168,23,34,0,1,0,0,0,0,0,0,1,0,697
2023-7-5-0-9-13-706,1108,2800,133,23,34,0,1,0,0,0,0,0,0,1,0,698
2023-7-5-0-9-13-726,1461,3400,106,23,34,0,1,0,0,0,0,0,0,1,0,698
2023-7-5-0-9-13-746,1749,4000,110,23,34,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-9-13-766,1952,4400,89,23,34,0,1,0,0,0,0,0,0,1,0,699
2023-7-5-0-9-13-786,2093,4600,71,23,34,0,1,0,0,0,0,0,0,1,0,700
2023-7-5-0-9-13-806,2216,4800,54,23,34,0,1,0,0,0,0,0,0,1,0,700
2023-7-5-0-9-13-826,2313,4900,30,24,34,0,1,0,0,0,0,0,0,1,0,700
2023-7-5-0-9-13-846,2387,4900,0,24,34,0,1,0,0,0,0,0,0,1,0,700
2023-7-5-0-9-13-866,2431,4900,0,24,34,0,1,0,0,0,0,0,0,1,0,700
